cell,size,L,arch,scheme,seed,iter,frac,loss
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6909,0.80902,3.1807
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6911,0.80925,3.2032
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6912,0.80937,3.2257
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6914,0.8096,3.2107
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6913,0.80948,3.1891
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6916,0.80984,3.1886
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6917,0.80995,3.2181
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6919,0.81019,3.1781
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6921,0.81042,3.2141
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6922,0.81054,3.197
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6924,0.81077,3.2137
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6927,0.81112,3.2258
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6925,0.81089,3.1966
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6930,0.81148,3.1907
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6929,0.81136,3.2109
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6933,0.81183,3.1986
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6931,0.81159,3.234
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6934,0.81194,3.22
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6936,0.81218,3.1797
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6939,0.81253,3.2038
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6937,0.8123,3.1746
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6942,0.81288,3.2171
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6940,0.81265,3.1892
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6943,0.813,3.217
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6945,0.81323,3.227
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6946,0.81335,3.2278
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6948,0.81358,3.1581
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6950,0.81382,3.231
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6949,0.8137,3.196
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6954,0.81429,3.206
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6953,0.81417,3.2013
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6956,0.81452,3.1722
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6957,0.81464,3.2162
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6960,0.81499,3.2178
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6959,0.81487,3.2194
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6963,0.81534,3.2119
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6961,0.81511,3.2259
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6965,0.81557,3.2258
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6966,0.81569,3.1894
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6967,0.81581,3.2075
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6969,0.81604,3.1789
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6972,0.81639,3.1905
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6970,0.81616,3.2151
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6975,0.81674,3.1954
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6974,0.81663,3.2221
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6976,0.81686,3.2001
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6978,0.8171,3.2301
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6981,0.81745,3.1861
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6980,0.81733,3.2233
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6984,0.8178,3.1722
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6982,0.81756,3.2075
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6987,0.81815,3.224
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6986,0.81803,3.1703
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6990,0.8185,3.228
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6988,0.81827,3.1947
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6991,0.81862,3.1816
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6993,0.81885,3.2038
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6994,0.81897,3.1917
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6996,0.8192,3.2229
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6997,0.81932,3.1973
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,6998,0.81944,3.206
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7001,0.81979,3.1976
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7002,0.81991,3.1812
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7003,0.82002,3.1954
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7005,0.82026,3.2057
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7008,0.82061,3.2282
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7007,0.82049,3.1679
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7009,0.82073,3.2011
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7010,0.82084,3.1977
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7014,0.82131,3.1752
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7012,0.82108,3.2117
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7015,0.82143,3.219
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7016,0.82155,3.1878
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7019,0.8219,3.2169
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7020,0.82201,3.2046
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7021,0.82213,3.1875
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7023,0.82237,3.2333
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7026,0.82272,3.2247
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7024,0.82248,3.1895
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7029,0.82307,3.2009
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7027,0.82283,3.2076
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7030,0.82319,3.1743
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7032,0.82342,3.2431
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7034,0.82365,3.1918
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7035,0.82377,3.2322
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7037,0.824,3.2275
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7038,0.82412,3.183
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7041,0.82447,3.2092
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7039,0.82424,3.1955
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7042,0.82459,3.1868
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7044,0.82482,3.2096
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7045,0.82494,3.2169
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7047,0.82518,3.197
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7048,0.82529,3.1875
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7050,0.82553,3.204
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7053,0.82588,3.2087
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7052,0.82576,3.1711
lm-175M-L30-schemeB-deep-seed1797,175M,30,deep,B,1797,7054,0.826,3.2046
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,38,0.00445,8.7679
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2,0.00023,11.8535
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,76,0.0089,7.3811
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,39,0.00457,8.6751
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,111,0.013,6.7262
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,77,0.00902,7.3581
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,151,0.01768,6.2409
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,115,0.01347,6.6826
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,153,0.01792,6.244
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,189,0.02213,5.8334
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,228,0.0267,5.5475
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,191,0.02237,5.8411
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,266,0.03115,5.2902
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,230,0.02693,5.5588
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,271,0.03173,5.2932
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,304,0.0356,5.0779
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,339,0.0397,4.9275
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,311,0.03642,5.1187
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,380,0.0445,4.6838
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,345,0.0404,4.9625
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,382,0.04473,4.6868
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,417,0.04883,4.4555
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,422,0.04941,4.4855
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,455,0.05328,4.3356
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,458,0.05363,4.3575
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,491,0.05749,4.2366
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,503,0.0589,4.2805
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,532,0.0623,4.1509
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,559,0.06546,4.0971
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,534,0.06253,4.1998
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,573,0.0671,4.115
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,601,0.07037,4.0
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,621,0.07272,3.9754
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,639,0.07482,13.4537
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,648,0.07588,26.0254
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,684,0.08009,5.7889
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,722,0.08454,4.3524
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,687,0.08044,5.7726
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,754,0.08829,4.0279
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,724,0.08478,4.291
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,796,0.09321,3.9021
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,765,0.08958,4.0368
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,803,0.09403,3.9648
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,818,0.09578,3.876
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,869,0.10176,3.8348
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,837,0.09801,3.8881
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,911,0.10667,3.7851
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,875,0.10246,3.8822
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,915,0.10714,3.8255
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,934,0.10937,3.7562
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,987,0.11557,3.706
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,958,0.11218,3.8048
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,995,0.11651,3.7596
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1012,0.1185,3.6973
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1034,0.12108,3.7501
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1054,0.12342,3.6592
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1090,0.12763,3.6515
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1097,0.12845,4.8045
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1137,0.13314,3.6739
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1108,0.12974,5.836
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1170,0.137,3.621
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1147,0.13431,3.6992
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1201,0.14063,3.6741
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1211,0.1418,3.6185
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1242,0.14543,3.6558
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1232,0.14426,3.5848
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1262,0.14778,3.6207
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1288,0.15082,3.555
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1328,0.1555,3.5428
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1309,0.15328,3.6044
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1339,0.15679,3.603
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1361,0.15937,3.534
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1384,0.16206,3.5188
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1376,0.16112,3.5883
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1423,0.16663,3.5564
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1441,0.16874,3.4835
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1465,0.17155,3.4848
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1450,0.16979,3.5411
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1498,0.17541,3.5436
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1492,0.17471,3.4602
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1525,0.17857,3.5218
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1547,0.18115,3.4629
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1589,0.18607,3.4353
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1564,0.18314,3.5142
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1605,0.18794,3.4362
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1601,0.18747,3.4978
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1646,0.19274,3.4936
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1669,0.19543,3.423
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1676,0.19625,3.4191
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1708,0.2,3.4732
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1717,0.20105,3.4671
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1725,0.20199,3.4133
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1772,0.20749,3.3916
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1770,0.20726,3.4572
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1794,0.21007,3.4457
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1817,0.21276,3.3804
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1830,0.21429,3.4381
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1838,0.21522,3.3723
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1891,0.22143,3.3628
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1885,0.22073,3.4338
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1929,0.22588,3.351
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1904,0.22295,3.4091
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1974,0.23115,3.362
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1943,0.22752,3.4217
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,1994,0.23349,3.4189
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2009,0.23525,3.3443
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2022,0.23677,3.3438
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2023,0.23689,3.4163
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2054,0.24052,3.4082
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2083,0.24391,3.3382
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2118,0.24801,3.3298
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2096,0.24543,3.4027
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2164,0.2534,3.3093
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2145,0.25117,3.3809
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2185,0.25585,3.368
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2194,0.25691,3.3035
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2208,0.25855,3.312
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2234,0.26159,3.363
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2253,0.26382,3.3045
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2251,0.26358,3.3649
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2285,0.26756,3.2863
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2295,0.26874,3.3716
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2354,0.27564,442.9581
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2321,0.27178,3.2992
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2391,0.27998,14.7102
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2359,0.27623,156.8742
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2429,0.28443,9.609
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2411,0.28232,19.8875
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2433,0.28489,10.0434
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2463,0.28841,7.7627
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2473,0.28958,8.1501
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2506,0.29344,6.8714
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2546,0.29813,5.4038
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2510,0.29391,6.7938
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2553,0.29895,10.0306
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2584,0.30258,4.5077
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2595,0.30386,4.7034
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2621,0.30691,3.8357
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2646,0.30984,3.6096
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2639,0.30902,4.1645
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2665,0.31206,3.6477
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2678,0.31358,3.4609
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2701,0.31628,3.4772
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2722,0.31874,3.3532
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2748,0.32178,3.3929
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2771,0.32447,3.3375
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2794,0.32717,3.3938
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2812,0.32927,3.3258
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2842,0.33279,3.3054
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2813,0.32939,3.3834
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2863,0.33525,3.302
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2883,0.33759,3.3557
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2919,0.3418,3.2956
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2897,0.33923,3.3571
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2946,0.34496,3.3359
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2947,0.34508,3.2587
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2975,0.34836,3.3284
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,2979,0.34883,3.254
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3003,0.35164,3.3258
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3025,0.35422,3.2688
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3075,0.36007,3.3291
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3059,0.3582,3.2472
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3107,0.36382,3.3396
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3080,0.36066,3.2675
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3154,0.36932,3.274
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3149,0.36874,3.3424
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3191,0.37365,3.3498
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3178,0.37213,3.26
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3221,0.37717,3.2627
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3193,0.37389,3.3457
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3268,0.38267,3.252
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3238,0.37916,3.3305
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3301,0.38653,3.3793
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3282,0.38431,3.2253
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3307,0.38724,3.3286
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3336,0.39063,3.2364
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3377,0.39543,3.3323
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3368,0.39438,3.2402
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3390,0.39696,3.2678
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3387,0.3966,3.3422
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3448,0.40375,3.3361
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3429,0.40152,3.2486
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3473,0.40667,3.2277
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3461,0.40527,3.3046
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3508,0.41077,3.2336
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3502,0.41007,3.2915
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3558,0.41663,3.2774
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3552,0.41593,3.2303
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3590,0.42037,3.2277
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3589,0.42026,3.2752
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3625,0.42447,3.2898
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3616,0.42342,3.21
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3649,0.42728,3.2132
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3680,0.43091,3.2792
lm-175M-L30-schemeB-deep-seed1904,175M,30,deep,B,1904,3692,0.43232,3.2742
