task,size,percent,kind,da,n_pairs,passes_gate
arc_easy,1.7B,90,checkpoint,0.7647058823529411,153,True
arc_easy,1.7B,90,reference,0.7647058823529411,153,True
arc_easy,175M,10,checkpoint,0.7333333333333333,105,True
arc_easy,175M,10,reference,0.6476190476190476,105,True
arc_easy,175M,20,checkpoint,0.5428571428571428,105,True
arc_easy,175M,20,reference,0.3523809523809524,105,True
arc_easy,175M,30,checkpoint,0.7428571428571429,105,True
arc_easy,175M,30,reference,0.5714285714285714,105,True
arc_easy,175M,40,checkpoint,0.7904761904761904,105,True
arc_easy,175M,40,reference,0.5428571428571428,105,True
arc_easy,175M,50,checkpoint,0.780952380952381,105,True
arc_easy,175M,50,reference,0.6,105,True
arc_easy,175M,60,checkpoint,0.8131868131868132,91,True
arc_easy,175M,60,reference,0.5824175824175825,91,True
arc_easy,175M,70,checkpoint,0.8095238095238095,105,True
arc_easy,175M,70,reference,0.6190476190476191,105,True
arc_easy,175M,80,checkpoint,0.8857142857142857,105,True
arc_easy,175M,80,reference,0.5904761904761905,105,True
arc_easy,175M,90,checkpoint,0.8952380952380953,105,True
arc_easy,175M,90,reference,0.6190476190476191,105,True
arc_easy,175M,100,checkpoint,,0,True
arc_easy,175M,100,reference,0.6666666666666666,105,True
arc_easy,1B,10,checkpoint,0.6583333333333333,120,True
arc_easy,1B,10,reference,0.625,120,True
arc_easy,1B,20,checkpoint,0.7,120,True
arc_easy,1B,20,reference,0.525,120,True
arc_easy,1B,30,checkpoint,0.6666666666666666,120,True
arc_easy,1B,30,reference,0.65,120,True
arc_easy,1B,40,checkpoint,0.6166666666666667,120,True
arc_easy,1B,40,reference,0.6583333333333333,120,True
arc_easy,1B,50,checkpoint,0.7416666666666667,120,True
arc_easy,1B,50,reference,0.625,120,True
arc_easy,1B,60,checkpoint,0.675,120,True
arc_easy,1B,60,reference,0.5416666666666666,120,True
arc_easy,1B,70,checkpoint,0.725,120,True
arc_easy,1B,70,reference,0.6,120,True
arc_easy,1B,80,checkpoint,0.8166666666666667,120,True
arc_easy,1B,80,reference,0.5666666666666667,120,True
arc_easy,1B,90,checkpoint,0.85,120,True
arc_easy,1B,90,reference,0.625,120,True
arc_easy,1B,100,checkpoint,,0,True
arc_easy,1B,100,reference,0.525,120,True
arc_easy,350M,10,checkpoint,0.5904761904761905,105,True
arc_easy,350M,10,reference,0.5142857142857142,105,True
arc_easy,350M,20,checkpoint,0.7142857142857143,105,True
arc_easy,350M,20,reference,0.5142857142857142,105,True
arc_easy,350M,30,checkpoint,0.7714285714285715,105,True
arc_easy,350M,30,reference,0.6,105,True
arc_easy,350M,40,checkpoint,0.6857142857142857,105,True
arc_easy,350M,40,reference,0.5523809523809524,105,True
arc_easy,350M,50,checkpoint,0.6571428571428571,105,True
arc_easy,350M,50,reference,0.580952380952381,105,True
arc_easy,350M,60,checkpoint,0.7904761904761904,105,True
arc_easy,350M,60,reference,0.6095238095238096,105,True
arc_easy,350M,70,checkpoint,0.8380952380952381,105,True
arc_easy,350M,70,reference,0.580952380952381,105,True
arc_easy,350M,80,checkpoint,0.8380952380952381,105,True
arc_easy,350M,80,reference,0.5904761904761905,105,True
arc_easy,350M,90,checkpoint,0.8476190476190476,105,True
arc_easy,350M,90,reference,0.6761904761904762,105,True
arc_easy,350M,100,checkpoint,,0,True
arc_easy,350M,100,reference,0.6857142857142857,105,True
arc_easy,600M,10,checkpoint,0.638095238095238,105,True
arc_easy,600M,10,reference,0.6190476190476191,105,True
arc_easy,600M,20,checkpoint,0.6666666666666666,105,True
arc_easy,600M,20,reference,0.6666666666666666,105,True
arc_easy,600M,30,checkpoint,0.6571428571428571,105,True
arc_easy,600M,30,reference,0.7428571428571429,105,True
arc_easy,600M,40,checkpoint,0.6952380952380952,105,True
arc_easy,600M,40,reference,0.6190476190476191,105,True
arc_easy,600M,50,checkpoint,0.7619047619047619,105,True
arc_easy,600M,50,reference,0.638095238095238,105,True
arc_easy,600M,60,checkpoint,0.7714285714285715,105,True
arc_easy,600M,60,reference,0.6190476190476191,105,True
arc_easy,600M,70,checkpoint,0.638095238095238,105,True
arc_easy,600M,70,reference,0.6285714285714286,105,True
arc_easy,600M,80,checkpoint,0.7333333333333333,105,True
arc_easy,600M,80,reference,0.6285714285714286,105,True
arc_easy,600M,90,checkpoint,0.8380952380952381,105,True
arc_easy,600M,90,reference,0.4952380952380952,105,True
arc_easy,600M,100,checkpoint,,0,True
arc_easy,600M,100,reference,0.4857142857142857,105,True
arc_es,1.7B,10,checkpoint,0.5111111111111111,45,True
arc_es,1.7B,10,reference,0.5111111111111111,45,True
arc_es,1.7B,20,checkpoint,0.6666666666666666,45,True
arc_es,1.7B,20,reference,0.6666666666666666,45,True
arc_es,1.7B,30,checkpoint,0.7111111111111111,45,True
arc_es,1.7B,30,reference,0.7111111111111111,45,True
arc_es,1.7B,40,checkpoint,0.4,45,True
arc_es,1.7B,40,reference,0.4,45,True
arc_es,1.7B,50,checkpoint,0.5555555555555556,45,True
arc_es,1.7B,50,reference,0.5555555555555556,45,True
arc_es,1.7B,60,checkpoint,0.4,45,True
arc_es,1.7B,60,reference,0.4,45,True
arc_es,1.7B,70,checkpoint,0.6222222222222222,45,True
arc_es,1.7B,70,reference,0.6222222222222222,45,True
arc_es,1.7B,80,checkpoint,0.6,45,True
arc_es,1.7B,80,reference,0.6,45,True
arc_es,1.7B,90,checkpoint,0.7111111111111111,45,True
arc_es,1.7B,90,reference,0.7111111111111111,45,True
arc_es,175M,10,checkpoint,0.4444444444444444,36,False
arc_es,175M,10,reference,0.5555555555555556,36,False
arc_es,175M,20,checkpoint,0.5555555555555556,36,False
arc_es,175M,20,reference,0.3888888888888889,36,False
arc_es,175M,30,checkpoint,0.5555555555555556,36,False
arc_es,175M,30,reference,0.4444444444444444,36,False
arc_es,175M,40,checkpoint,0.5277777777777778,36,False
arc_es,175M,40,reference,0.6111111111111112,36,False
arc_es,175M,50,checkpoint,0.6111111111111112,36,False
arc_es,175M,50,reference,0.6111111111111112,36,False
arc_es,175M,60,checkpoint,0.5714285714285714,28,False
arc_es,175M,60,reference,0.75,28,False
arc_es,175M,70,checkpoint,0.5277777777777778,36,False
arc_es,175M,70,reference,0.5555555555555556,36,False
arc_es,175M,80,checkpoint,0.6388888888888888,36,False
arc_es,175M,80,reference,0.6111111111111112,36,False
arc_es,175M,90,checkpoint,0.75,36,False
arc_es,175M,90,reference,0.4166666666666667,36,False
arc_es,175M,100,checkpoint,,0,False
arc_es,175M,100,reference,0.5,36,False
arc_es,1B,10,checkpoint,0.5833333333333334,36,True
arc_es,1B,10,reference,0.7777777777777778,36,True
arc_es,1B,20,checkpoint,0.6944444444444444,36,True
arc_es,1B,20,reference,0.6666666666666666,36,True
arc_es,1B,30,checkpoint,0.6388888888888888,36,True
arc_es,1B,30,reference,0.6388888888888888,36,True
arc_es,1B,40,checkpoint,0.6666666666666666,36,True
arc_es,1B,40,reference,0.6111111111111112,36,True
arc_es,1B,50,checkpoint,0.5555555555555556,36,True
arc_es,1B,50,reference,0.4722222222222222,36,True
arc_es,1B,60,checkpoint,0.7222222222222222,36,True
arc_es,1B,60,reference,0.5,36,True
arc_es,1B,70,checkpoint,0.7777777777777778,36,True
arc_es,1B,70,reference,0.75,36,True
arc_es,1B,80,checkpoint,0.6666666666666666,36,True
arc_es,1B,80,reference,0.5833333333333334,36,True
arc_es,1B,90,checkpoint,0.8055555555555556,36,True
arc_es,1B,90,reference,0.75,36,True
arc_es,1B,100,checkpoint,,0,True
arc_es,1B,100,reference,0.6944444444444444,36,True
arc_es,350M,10,checkpoint,0.3333333333333333,36,False
arc_es,350M,10,reference,0.5,36,False
arc_es,350M,20,checkpoint,0.6388888888888888,36,False
arc_es,350M,20,reference,0.8333333333333334,36,False
arc_es,350M,30,checkpoint,0.8888888888888888,36,False
arc_es,350M,30,reference,0.6944444444444444,36,False
arc_es,350M,40,checkpoint,0.6666666666666666,36,False
arc_es,350M,40,reference,0.5833333333333334,36,False
arc_es,350M,50,checkpoint,0.5,36,False
arc_es,350M,50,reference,0.5,36,False
arc_es,350M,60,checkpoint,0.6388888888888888,36,False
arc_es,350M,60,reference,0.6388888888888888,36,False
arc_es,350M,70,checkpoint,0.7777777777777778,36,False
arc_es,350M,70,reference,0.5833333333333334,36,False
arc_es,350M,80,checkpoint,0.8611111111111112,36,False
arc_es,350M,80,reference,0.6111111111111112,36,False
arc_es,350M,90,checkpoint,0.9166666666666666,36,False
arc_es,350M,90,reference,0.6944444444444444,36,False
arc_es,350M,100,checkpoint,,0,False
arc_es,350M,100,reference,0.75,36,False
arc_es,600M,10,checkpoint,0.6111111111111112,36,False
arc_es,600M,10,reference,0.3611111111111111,36,False
arc_es,600M,20,checkpoint,0.8055555555555556,36,False
arc_es,600M,20,reference,0.5277777777777778,36,False
arc_es,600M,30,checkpoint,0.3888888888888889,36,False
arc_es,600M,30,reference,0.7222222222222222,36,False
arc_es,600M,40,checkpoint,0.3888888888888889,36,False
arc_es,600M,40,reference,0.6944444444444444,36,False
arc_es,600M,50,checkpoint,0.4722222222222222,36,False
arc_es,600M,50,reference,0.6944444444444444,36,False
arc_es,600M,60,checkpoint,0.6944444444444444,36,False
arc_es,600M,60,reference,0.7222222222222222,36,False
arc_es,600M,70,checkpoint,0.3888888888888889,36,False
arc_es,600M,70,reference,0.5833333333333334,36,False
arc_es,600M,80,checkpoint,0.7777777777777778,36,False
arc_es,600M,80,reference,0.6388888888888888,36,False
arc_es,600M,90,checkpoint,0.6666666666666666,36,False
arc_es,600M,90,reference,0.5555555555555556,36,False
arc_es,600M,100,checkpoint,,0,False
arc_es,600M,100,reference,0.6111111111111112,36,False
arc_fr,1.7B,10,checkpoint,0.6888888888888889,45,True
arc_fr,1.7B,10,reference,0.6888888888888889,45,True
arc_fr,1.7B,20,checkpoint,0.5777777777777777,45,True
arc_fr,1.7B,20,reference,0.5777777777777777,45,True
arc_fr,1.7B,30,checkpoint,0.5555555555555556,45,True
arc_fr,1.7B,30,reference,0.5555555555555556,45,True
arc_fr,1.7B,40,checkpoint,0.4444444444444444,45,True
arc_fr,1.7B,40,reference,0.4444444444444444,45,True
arc_fr,1.7B,50,checkpoint,0.5777777777777777,45,True
arc_fr,1.7B,50,reference,0.5777777777777777,45,True
arc_fr,1.7B,60,checkpoint,0.6,45,True
arc_fr,1.7B,60,reference,0.6,45,True
arc_fr,1.7B,70,checkpoint,0.7555555555555555,45,True
arc_fr,1.7B,70,reference,0.7555555555555555,45,True
arc_fr,1.7B,80,checkpoint,0.6,45,True
arc_fr,1.7B,80,reference,0.6,45,True
arc_fr,1.7B,90,checkpoint,0.7777777777777778,45,True
arc_fr,1.7B,90,reference,0.7777777777777778,45,True
arc_fr,175M,10,checkpoint,0.4444444444444444,36,False
arc_fr,175M,10,reference,0.4444444444444444,36,False
arc_fr,175M,20,checkpoint,0.4722222222222222,36,False
arc_fr,175M,20,reference,0.4722222222222222,36,False
arc_fr,175M,30,checkpoint,0.5277777777777778,36,False
arc_fr,175M,30,reference,0.6388888888888888,36,False
arc_fr,175M,40,checkpoint,0.5277777777777778,36,False
arc_fr,175M,40,reference,0.5277777777777778,36,False
arc_fr,175M,50,checkpoint,0.6666666666666666,36,False
arc_fr,175M,50,reference,0.6111111111111112,36,False
arc_fr,175M,60,checkpoint,0.8571428571428571,28,False
arc_fr,175M,60,reference,0.6428571428571429,28,False
arc_fr,175M,70,checkpoint,0.7222222222222222,36,False
arc_fr,175M,70,reference,0.6666666666666666,36,False
arc_fr,175M,80,checkpoint,0.8611111111111112,36,False
arc_fr,175M,80,reference,0.6388888888888888,36,False
arc_fr,175M,90,checkpoint,0.8333333333333334,36,False
arc_fr,175M,90,reference,0.7777777777777778,36,False
arc_fr,175M,100,checkpoint,,0,False
arc_fr,175M,100,reference,0.7222222222222222,36,False
arc_fr,1B,10,checkpoint,0.6666666666666666,36,False
arc_fr,1B,10,reference,0.7777777777777778,36,False
arc_fr,1B,20,checkpoint,0.4722222222222222,36,False
arc_fr,1B,20,reference,0.5833333333333334,36,False
arc_fr,1B,30,checkpoint,0.4444444444444444,36,False
arc_fr,1B,30,reference,0.5555555555555556,36,False
arc_fr,1B,40,checkpoint,0.6111111111111112,36,False
arc_fr,1B,40,reference,0.6111111111111112,36,False
arc_fr,1B,50,checkpoint,0.3333333333333333,36,False
arc_fr,1B,50,reference,0.3333333333333333,36,False
arc_fr,1B,60,checkpoint,0.5,36,False
arc_fr,1B,60,reference,0.3611111111111111,36,False
arc_fr,1B,70,checkpoint,0.7222222222222222,36,False
arc_fr,1B,70,reference,0.7222222222222222,36,False
arc_fr,1B,80,checkpoint,0.8055555555555556,36,False
arc_fr,1B,80,reference,0.5,36,False
arc_fr,1B,90,checkpoint,0.7777777777777778,36,False
arc_fr,1B,90,reference,0.5833333333333334,36,False
arc_fr,1B,100,checkpoint,,0,False
arc_fr,1B,100,reference,0.6666666666666666,36,False
arc_fr,350M,10,checkpoint,0.4722222222222222,36,False
arc_fr,350M,10,reference,0.5,36,False
arc_fr,350M,20,checkpoint,0.5555555555555556,36,False
arc_fr,350M,20,reference,0.4166666666666667,36,False
arc_fr,350M,30,checkpoint,0.3888888888888889,36,False
arc_fr,350M,30,reference,0.25,36,False
arc_fr,350M,40,checkpoint,0.6388888888888888,36,False
arc_fr,350M,40,reference,0.4166666666666667,36,False
arc_fr,350M,50,checkpoint,0.6111111111111112,36,False
arc_fr,350M,50,reference,0.4722222222222222,36,False
arc_fr,350M,60,checkpoint,0.4444444444444444,36,False
arc_fr,350M,60,reference,0.25,36,False
arc_fr,350M,70,checkpoint,0.6111111111111112,36,False
arc_fr,350M,70,reference,0.5833333333333334,36,False
arc_fr,350M,80,checkpoint,0.7777777777777778,36,False
arc_fr,350M,80,reference,0.6944444444444444,36,False
arc_fr,350M,90,checkpoint,0.8055555555555556,36,False
arc_fr,350M,90,reference,0.6666666666666666,36,False
arc_fr,350M,100,checkpoint,,0,False
arc_fr,350M,100,reference,0.6944444444444444,36,False
arc_fr,600M,10,checkpoint,0.25,36,False
arc_fr,600M,10,reference,0.5277777777777778,36,False
arc_fr,600M,20,checkpoint,0.4166666666666667,36,False
arc_fr,600M,20,reference,0.3888888888888889,36,False
arc_fr,600M,30,checkpoint,0.3333333333333333,36,False
arc_fr,600M,30,reference,0.5277777777777778,36,False
arc_fr,600M,40,checkpoint,0.5277777777777778,36,False
arc_fr,600M,40,reference,0.3888888888888889,36,False
arc_fr,600M,50,checkpoint,0.6666666666666666,36,False
arc_fr,600M,50,reference,0.4166666666666667,36,False
arc_fr,600M,60,checkpoint,0.5277777777777778,36,False
arc_fr,600M,60,reference,0.25,36,False
arc_fr,600M,70,checkpoint,0.5555555555555556,36,False
arc_fr,600M,70,reference,0.4166666666666667,36,False
arc_fr,600M,80,checkpoint,0.8611111111111112,36,False
arc_fr,600M,80,reference,0.5555555555555556,36,False
arc_fr,600M,90,checkpoint,0.8888888888888888,36,False
arc_fr,600M,90,reference,0.5277777777777778,36,False
arc_fr,600M,100,checkpoint,,0,False
arc_fr,600M,100,reference,0.5277777777777778,36,False
arc_hi,1.7B,10,checkpoint,0.6428571428571429,28,False
arc_hi,1.7B,10,reference,0.6428571428571429,28,False
arc_hi,1.7B,20,checkpoint,0.3928571428571428,28,False
arc_hi,1.7B,20,reference,0.3928571428571428,28,False
arc_hi,1.7B,30,checkpoint,0.6071428571428571,28,False
arc_hi,1.7B,30,reference,0.6071428571428571,28,False
arc_hi,1.7B,40,checkpoint,0.25,28,False
arc_hi,1.7B,40,reference,0.25,28,False
arc_hi,1.7B,50,checkpoint,0.2142857142857142,28,False
arc_hi,1.7B,50,reference,0.2142857142857142,28,False
arc_hi,1.7B,60,checkpoint,0.5,28,False
arc_hi,1.7B,60,reference,0.5,28,False
arc_hi,1.7B,70,checkpoint,0.5357142857142857,28,False
arc_hi,1.7B,70,reference,0.5357142857142857,28,False
arc_hi,1.7B,80,checkpoint,0.5,28,False
arc_hi,1.7B,80,reference,0.5,28,False
arc_hi,1.7B,90,checkpoint,0.5,28,False
arc_hi,1.7B,90,reference,0.5,28,False
arc_hi,175M,10,checkpoint,0.0666666666666666,15,False
arc_hi,175M,10,reference,0.7333333333333333,15,False
arc_hi,175M,20,checkpoint,0.4,15,False
arc_hi,175M,20,reference,0.6,15,False
arc_hi,175M,30,checkpoint,0.4,15,False
arc_hi,175M,30,reference,0.5333333333333333,15,False
arc_hi,175M,40,checkpoint,0.5333333333333333,15,False
arc_hi,175M,40,reference,0.6666666666666666,15,False
arc_hi,175M,50,checkpoint,0.6666666666666666,15,False
arc_hi,175M,50,reference,0.5333333333333333,15,False
arc_hi,175M,60,checkpoint,0.7,10,False
arc_hi,175M,60,reference,0.3,10,False
arc_hi,175M,70,checkpoint,0.8,15,False
arc_hi,175M,70,reference,0.2666666666666666,15,False
arc_hi,175M,80,checkpoint,0.6666666666666666,15,False
arc_hi,175M,80,reference,0.4666666666666667,15,False
arc_hi,175M,90,checkpoint,0.7333333333333333,15,False
arc_hi,175M,90,reference,0.0666666666666666,15,False
arc_hi,175M,100,checkpoint,,0,False
arc_hi,175M,100,reference,0.2,15,False
arc_hi,1B,10,checkpoint,0.5357142857142857,28,False
arc_hi,1B,10,reference,0.4642857142857143,28,False
arc_hi,1B,20,checkpoint,0.5357142857142857,28,False
arc_hi,1B,20,reference,0.4642857142857143,28,False
arc_hi,1B,30,checkpoint,0.3214285714285714,28,False
arc_hi,1B,30,reference,0.5357142857142857,28,False
arc_hi,1B,40,checkpoint,0.4642857142857143,28,False
arc_hi,1B,40,reference,0.7857142857142857,28,False
arc_hi,1B,50,checkpoint,0.4642857142857143,28,False
arc_hi,1B,50,reference,0.5357142857142857,28,False
arc_hi,1B,60,checkpoint,0.5714285714285714,28,False
arc_hi,1B,60,reference,0.6071428571428571,28,False
arc_hi,1B,70,checkpoint,0.5714285714285714,28,False
arc_hi,1B,70,reference,0.3928571428571428,28,False
arc_hi,1B,80,checkpoint,0.3928571428571428,28,False
arc_hi,1B,80,reference,0.6428571428571429,28,False
arc_hi,1B,90,checkpoint,0.7142857142857143,28,False
arc_hi,1B,90,reference,0.3571428571428571,28,False
arc_hi,1B,100,checkpoint,,0,False
arc_hi,1B,100,reference,0.3214285714285714,28,False
arc_hi,350M,10,checkpoint,0.7333333333333333,15,False
arc_hi,350M,10,reference,0.0666666666666666,15,False
arc_hi,350M,20,checkpoint,0.2,15,False
arc_hi,350M,20,reference,0.6,15,False
arc_hi,350M,30,checkpoint,0.3333333333333333,15,False
arc_hi,350M,30,reference,0.3333333333333333,15,False
arc_hi,350M,40,checkpoint,0.4,15,False
arc_hi,350M,40,reference,0.5333333333333333,15,False
arc_hi,350M,50,checkpoint,0.4,15,False
arc_hi,350M,50,reference,0.4,15,False
arc_hi,350M,60,checkpoint,0.6666666666666666,15,False
arc_hi,350M,60,reference,0.4666666666666667,15,False
arc_hi,350M,70,checkpoint,0.7333333333333333,15,False
arc_hi,350M,70,reference,0.5333333333333333,15,False
arc_hi,350M,80,checkpoint,0.6,15,False
arc_hi,350M,80,reference,0.5333333333333333,15,False
arc_hi,350M,90,checkpoint,0.6,15,False
arc_hi,350M,90,reference,0.4666666666666667,15,False
arc_hi,350M,100,checkpoint,,0,False
arc_hi,350M,100,reference,0.2666666666666666,15,False
arc_hi,600M,10,checkpoint,0.4666666666666667,15,False
arc_hi,600M,10,reference,0.8,15,False
arc_hi,600M,20,checkpoint,0.4,15,False
arc_hi,600M,20,reference,0.0,15,False
arc_hi,600M,30,checkpoint,0.2,15,False
arc_hi,600M,30,reference,0.4666666666666667,15,False
arc_hi,600M,40,checkpoint,0.5333333333333333,15,False
arc_hi,600M,40,reference,0.0666666666666666,15,False
arc_hi,600M,50,checkpoint,0.4,15,False
arc_hi,600M,50,reference,0.2666666666666666,15,False
arc_hi,600M,60,checkpoint,0.5333333333333333,15,False
arc_hi,600M,60,reference,0.1333333333333333,15,False
arc_hi,600M,70,checkpoint,0.6,15,False
arc_hi,600M,70,reference,0.2,15,False
arc_hi,600M,80,checkpoint,0.8666666666666667,15,False
arc_hi,600M,80,reference,0.6666666666666666,15,False
arc_hi,600M,90,checkpoint,0.8,15,False
arc_hi,600M,90,reference,0.4666666666666667,15,False
arc_hi,600M,100,checkpoint,,0,False
arc_hi,600M,100,reference,0.5333333333333333,15,False
arc_hu,1.7B,10,checkpoint,0.4,15,False
arc_hu,1.7B,10,reference,0.4,15,False
arc_hu,1.7B,20,checkpoint,0.3333333333333333,15,False
arc_hu,1.7B,20,reference,0.3333333333333333,15,False
arc_hu,1.7B,30,checkpoint,0.5333333333333333,15,False
